customer_id,age,income,tenure_months,num_products,transaction_frequency,transaction_amount,transaction_change_3m,days_since_last_transaction,app_logins,product_usage_days,complaints,support_calls,email_click_rate,last_login_days,push_notification_open_rate,salary_change,relocation,job_change,competitor_offer_seen,price_sensitivity_score,churn
C00855,51,71586.93519513552,71,1,10,7228.031916349928,-0.5905131426962822,10,17,29,0,0,0.0070642732180711265,56,0.7684339191186149,0.27628857179568933,1,1,0,0.3723526818433863,1
C00856,45,88240.537570865,27,4,4,4303.420585042409,-0.07532338629938132,22,12,27,2,0,0.5083082229628464,7,0.18171781703305945,0.35839833393068987,0,0,0,0.08081472135231094,0
C00857,48,47437.125216616434,85,3,8,2541.344380422676,0.5881566739443119,93,14,23,0,0,0.7429729494912213,81,0.03486262240479343,-0.10109152756094761,0,0,1,0.3168445221405116,1
C00858,25,61978.67574057767,13,2,10,4364.437325552007,-0.6810254175686522,113,14,15,1,0,0.5802287108341565,27,0.6297783670210545,-0.14282965820379212,0,1,1,0.4621655249831711,1
C00859,56,66767.1488387192,55,3,13,200.0,-0.21860357175469042,109,17,24,0,0,0.8511306230683352,59,0.4255572216986552,-0.20091543350942265,0,0,0,0.6406346501473646,1
C00860,43,40148.43986542354,17,5,11,6124.127389468163,-0.46752844272635663,7,10,8,0,0,0.19580151904943544,85,0.6671121295791538,0.37111739205775646,0,0,0,0.05726049878691941,1
C00861,51,60408.34334425836,75,5,13,5531.836857864488,-0.06598821907790207,86,15,1,0,0,0.9506524537453451,19,0.8949224889732319,-0.10832303013586483,0,1,1,0.7197581276746741,1
C00862,20,30686.522853158098,59,4,11,3665.251641169353,0.21484299972801166,4,19,7,0,0,0.8616188000427556,65,0.20155715468567859,0.005767024251243608,0,0,1,0.18145537338112705,1
C00863,67,24618.993925212024,10,4,13,3974.094153055927,0.5647173504208135,66,17,29,0,0,0.9160992009741898,19,0.6823501184815832,-0.06114176763579626,0,0,0,0.08349275346416118,0
C00864,29,67334.92815784513,33,3,16,7225.213271847525,-0.7623516068267246,86,14,17,0,2,0.1373946789244339,60,0.2901965905284881,0.49841325733793806,0,0,0,0.6090986505840019,1
C00865,18,52322.50517338434,78,5,14,5978.138126688148,0.10908657723543769,57,13,26,1,0,0.5259618628201691,55,0.42795815664982406,-0.19777254228630647,0,0,0,0.1750555718435589,0
C00866,61,64045.608152424385,37,4,6,7953.280083533974,0.3038076092805616,88,17,29,0,0,0.29804483451730723,43,0.7336905994152811,-0.03991799959945738,0,0,0,0.7624720741906583,1
C00867,22,59642.100459833,8,4,8,3250.547664024247,-0.5842427883298476,26,18,10,0,1,0.5949480051076552,27,0.07125749391937763,0.11624001944874308,0,0,1,0.7882740857679117,1
C00868,47,40471.99902672405,33,5,16,2454.684658283879,0.7001590123959295,22,12,10,2,0,0.6306094860223129,21,0.21978357191608466,0.08777413546837418,0,0,1,0.0721550480787232,0
C00869,47,59094.91396071327,7,5,14,5727.920667682669,-0.6704816448448784,69,11,16,2,2,0.28549901142537515,80,0.07404015729998792,0.2688405774252792,0,0,0,0.8645662364221495,1
C00870,34,35337.9738997029,34,1,17,6588.400914707481,-0.2876851112269348,74,9,15,2,2,0.5831797635401746,83,0.8992902834393366,0.16701010857832022,0,0,1,0.6508536253950671,1
C00871,65,87819.44716002801,71,4,18,5601.030079853381,-0.4183872303689434,119,11,10,1,1,0.8643130500685087,58,0.5396381966756179,0.11992251884514861,0,0,1,0.7992571922671783,1
C00872,64,32880.593102800725,7,3,13,4132.731511419186,-0.69152013180362,62,15,27,1,1,0.9081423211002536,49,0.8676562330506185,0.3415612551016189,0,1,0,0.41153869819045963,1
C00873,40,56084.294580628375,41,2,15,10892.161653221805,0.3199773225571729,19,14,6,0,0,0.6279109645996814,45,0.5515900898817581,0.3241075435119306,0,1,1,0.7028671460451351,1
C00874,32,39154.568239055036,118,2,11,9097.012020634851,0.018039556668543177,41,10,3,0,1,0.6012810476946342,82,0.9152312387711272,0.1896292909094258,0,1,0,0.13500448586327185,0
C00875,54,71408.42346721591,100,5,11,3516.1209273409213,-0.11660014194541227,22,12,12,2,2,0.6416587524294032,18,0.22597081673653774,0.0943072877990159,0,0,0,0.3457035211322803,0
C00876,38,53371.37257436994,55,3,20,3796.2299652181055,-0.4808904891258827,27,15,14,1,1,0.5264814501288536,65,0.4975137371960413,0.10954909263607261,0,0,1,0.560335926418205,1
C00877,31,49626.6656075758,7,1,12,3478.7217464022247,-0.09141428465456568,2,7,11,2,3,0.5055162875871614,17,0.8137695699127228,-0.12222031229817343,0,1,0,0.12457762957781437,0
C00878,19,77064.03090103109,84,4,14,7789.9568151023705,0.6419847754580017,21,13,8,2,0,0.3677048283534009,35,0.23331339932913964,-0.13688282625093248,0,0,0,0.30372712731020923,0
C00879,28,60588.61183355104,18,1,16,6816.0995481436685,-0.23167658238477584,89,12,11,0,0,0.3960302889010864,48,0.21396604814737663,0.18697747874760098,0,0,0,0.8170584309363866,1
C00880,68,70332.88891871934,109,3,12,6484.800929598437,0.01401141707330016,22,19,19,3,1,0.16956258366669885,14,0.9167201237778103,-0.21805726905518322,0,0,0,0.8599798662640471,0
C00881,56,40373.48126965071,43,1,7,4684.004911200393,0.6858789562410987,9,15,10,5,2,0.057036029921503584,87,0.6801794459475454,0.2821770446496751,0,0,0,0.754535774086447,1
C00882,55,31903.661121449863,105,5,21,6756.2683317361025,0.30595987049651896,31,10,26,1,1,0.6132540681804406,47,0.276826042617517,-0.20078057416593456,0,1,0,0.7149475058708057,0
C00883,51,62144.15924080267,78,2,15,5729.213249180419,-0.7330267392737408,45,13,7,0,0,0.3947670137227849,13,0.6179325683650224,0.1415789407341228,0,0,1,0.37629013680656065,1
C00884,55,53623.07289010537,40,5,10,4649.084035906296,-0.2682109964865207,1,12,26,2,1,0.4922499445152535,31,0.9201075839423226,0.19330281434123475,0,0,0,0.9066622061208324,0
C00885,67,72528.69344907888,53,4,12,5762.595500372035,0.7622155431807031,15,15,16,0,0,0.6141682080009023,9,0.28263561203767507,-0.20298329564925577,0,0,0,0.054864043256702355,0
C00886,51,58401.830946749,14,5,9,8194.832545052035,0.5842863766350963,30,19,26,2,0,0.5436489493864797,29,0.5654198098831275,-0.1672102968076352,0,0,1,0.5562599200852942,0
C00887,35,64101.506784692596,21,3,12,6594.230402195994,0.6122974446183671,13,10,8,0,1,0.4243276975051269,16,0.3195745323328709,-0.12506070006442876,0,1,0,0.5576139487954058,0
C00888,47,27532.34940117512,113,3,9,3049.5971799733766,0.6944761954405071,78,12,14,2,1,0.7582882755020751,11,0.30336749974808985,-0.2478890244999806,0,0,1,0.6212863142627632,1
C00889,32,97768.73879228513,57,4,16,3301.104534347212,0.2136835637676729,107,18,17,0,1,0.21169473951782591,46,0.7648398429794672,0.3291959511731809,0,0,0,0.6389508027922433,1
C00890,44,56715.16029935936,91,4,12,6517.969475655691,0.44845695051088197,34,13,20,1,3,0.0782567206170588,56,0.3182996221347324,0.09314147173035797,0,0,0,0.4276129989530183,0
C00891,68,73951.73940678398,46,2,11,3670.10922907133,0.24562129576997407,25,18,18,1,0,0.7494434171280011,70,0.4631544372526031,-0.22261050191224072,0,0,1,0.223600519232938,1
C00892,51,43278.16659560747,26,1,19,5728.825905019854,0.04543275393540789,57,14,4,0,2,0.13760500876595405,44,0.3872354454409159,-0.13516778752789732,0,0,0,0.8066500462290073,0
C00893,69,66160.19804434682,91,2,11,3788.958833318279,0.03174459534362519,33,12,19,2,0,0.9701959115713336,67,0.8309322838665363,0.28759821840108485,0,0,0,0.3317755493307466,0
C00894,55,33943.104729505096,24,5,13,6637.6713617076875,-0.7792465619045743,107,12,23,0,1,0.3015720737625158,35,0.024999855982315244,0.23262173424249338,0,0,0,0.3065445161735353,1
C00895,50,69041.35676519341,5,1,16,2898.0533866040623,-0.4290341649783212,85,19,12,0,2,0.560874053141649,41,0.46572654811056957,0.23066554662979846,0,0,0,0.5528954800816537,1
C00896,41,52880.51831228335,42,4,15,5615.927189739363,-0.7535856154439037,118,20,23,2,0,0.5145575030167991,33,0.3171255588861883,0.36639640978643906,0,0,0,0.5042211001094905,1
C00897,32,60583.81007871135,102,3,10,4115.5196229027715,-0.08039869322853797,96,19,14,1,3,0.41483311535404777,24,0.6951232101461725,-0.2108413863612596,0,0,0,0.048244707400347364,0
C00898,47,73959.48060260195,92,5,15,4892.179783087748,0.35412300650493017,16,16,7,0,0,0.6068773589205082,40,0.8424505464454703,0.12323713148846366,0,0,0,0.4222607382597354,0
C00899,59,35349.193775594395,106,2,19,5249.356950509904,0.7011553921270659,69,12,22,1,0,0.8792850479118477,24,0.4767735935639107,0.3234796122593716,0,0,0,0.8990007684049173,0
C00900,68,46310.16538774406,43,4,13,7258.11179975399,-0.778267267396767,27,14,19,2,2,0.6410936920451046,43,0.03435497399741061,0.40521953507346903,0,0,0,0.5376704619728376,1
C00901,34,69146.48562173531,32,1,12,4837.6258488091335,-0.014889419714674014,26,12,7,2,1,0.039970815235959134,41,0.40483192637026455,0.48834788364314785,1,0,0,0.7098233959955849,0
C00902,22,101964.42949093494,88,1,17,6968.204867722713,0.31975976666770073,62,12,10,3,1,0.4492679748215551,21,0.7204015631602255,0.43643527326444614,1,1,0,0.7353759092117664,1
C00903,46,57238.35330677037,6,3,12,3223.501761377416,0.26752062770892504,19,13,16,1,1,0.025644764029736145,79,0.2717338469390532,0.46692955751209547,0,0,1,0.36050849968396914,1
C00904,21,71822.72235847866,74,4,12,1710.6636652176467,0.4046146785195204,22,16,11,1,2,0.8690016623180482,22,0.3458982556839173,-0.27702479665576085,0,0,0,0.8205081393808421,0
C00905,27,57860.5706028304,110,4,8,5925.18001177761,0.5523915311762005,57,10,23,4,0,0.8383431659128746,38,0.9545837619148266,0.3146609985765179,0,0,0,0.9411743132876198,0
C00906,34,98844.91189512599,116,5,10,4385.3521439053675,0.6626598888209687,74,14,15,0,0,0.46935167130938893,20,0.21752614095120293,-0.24766604124235972,1,0,0,0.8638290164188555,0
C00907,27,25055.566660694887,67,5,13,2905.008006693522,-0.5113577865775568,116,13,10,0,1,0.9808911756279386,50,0.48252422203007195,-0.28411080289324236,0,0,0,0.8508587205545373,1
C00908,34,61892.42089338716,7,1,9,2939.3793690199873,0.7281874454870524,79,12,16,2,2,0.7160340672415201,57,0.35498253904425703,-0.2565362448250614,0,1,0,0.7368730293203744,1
C00909,37,27489.11932875878,29,2,15,3211.645088954387,0.4893715059153957,98,15,18,0,0,0.2989979535418251,9,0.039445888618902525,-0.2509117144984646,0,0,0,0.813935498018952,0
C00910,41,15000.0,34,1,11,5623.903967079142,0.6398597988805179,94,19,7,2,1,0.01588259863769148,2,0.2795730733131836,0.3796807934237403,0,0,1,0.22824478935580372,1
C00911,22,65949.24106235633,7,5,11,4283.731704624209,-0.25081774928425576,35,12,20,1,1,0.7371669467522218,41,0.4602112306025592,0.17675174956919934,0,0,0,0.049567710005599785,0
C00912,51,62789.95592294918,81,5,13,2130.561563142365,0.7977165414227365,14,16,13,1,4,0.1901699747200143,3,0.760639416066581,-0.02078813340218539,0,1,0,0.0867899728072522,0
C00913,23,54303.261245155976,77,5,12,3849.325369182602,-0.7804822654326335,87,19,16,2,1,0.9772908018983533,33,0.78906890345021,0.2036570315885878,0,0,0,0.6763281071031129,1
C00914,19,57876.11819920494,58,1,18,3495.0524350278133,0.5931088082182744,113,24,18,1,1,0.5910603987121432,31,0.8240331627914536,0.16278794883456213,1,0,0,0.33950533702904473,0
C00915,30,121965.98868142515,85,4,14,2865.541012522319,0.286305658172739,7,15,13,0,0,0.36852875703974186,51,0.772401084781004,0.3812709527207939,0,0,0,0.8833134335424526,0
C00916,60,54836.49723937131,31,2,8,6938.317822798779,-0.5795591528129727,110,13,10,0,1,0.11213402884928769,34,0.02141507299353429,-0.24313227190420014,0,1,0,0.7104036747708663,1
C00917,60,70202.4872250015,73,2,9,4814.781957639909,0.5300079632898623,90,11,14,0,1,0.6911291361462497,61,0.29567759675644956,0.04483397598686295,0,0,0,0.27359939566627056,1
C00918,65,47012.70360772238,45,5,18,9543.518245412884,0.4692083473529307,93,16,18,1,0,0.1110210816263889,32,0.020700001167362814,-0.18291097184718605,0,0,0,0.11576227967324693,0
C00919,28,65904.65150081206,47,3,14,6522.655467992699,0.06324574260725378,10,17,7,5,0,0.44902008908233315,3,0.769755624040902,0.15348830171859987,0,0,1,0.6606390933133186,1
C00920,68,55235.32649888765,77,1,10,6625.301697948481,0.21393032745950757,48,14,28,0,0,0.9338426020830469,88,0.9744090884603239,0.04631774942265906,0,0,0,0.5111271791864906,0
C00921,64,51789.6303454054,81,4,15,5302.797507283042,-0.5961907414981932,94,16,9,1,0,0.8006277001509429,83,0.6275985727547914,-0.1465034975316775,1,0,0,0.04333401751981869,1
C00922,40,96377.97064400649,72,5,7,7805.637547930975,-0.06706886087302522,46,17,2,0,1,0.7048842764409957,88,0.41970014573810255,0.18363259993878436,0,0,0,0.24043239137341554,0
C00923,33,83543.69926368678,73,3,10,7497.75853105066,-0.7366284724159027,110,16,25,0,0,0.18882046613425918,80,0.7638823255394426,0.29658995016480005,0,0,1,0.8222615513894097,1
C00924,48,62734.93294798461,73,5,10,5453.9065349706225,0.12359824722909814,87,17,19,1,1,0.521829643442613,43,0.8054114004636966,-0.2163878832045089,0,0,0,0.7786811595062102,1
C00925,28,15000.0,40,3,15,200.0,-0.07722380696963001,74,14,29,1,5,0.9735118154266661,50,0.7669679482236444,0.32466387616701914,0,0,0,0.5920559791433848,1
C00926,33,52779.815534948604,112,2,11,939.6435696942431,-0.6631333197705622,111,9,6,2,2,0.5718077238290536,31,0.6214183324745127,0.08984165668226728,0,0,0,0.38392896255301356,1
C00927,25,114060.55128810168,116,3,9,3539.3349168783834,-0.14097663804883176,26,14,3,1,0,0.08060210197756279,40,0.3215015701980317,0.1260048868290401,0,0,0,0.3337963467381897,0
C00928,21,55386.76666720584,30,2,12,5461.889381346203,-0.09940186005639494,118,17,10,0,0,0.5211921691442362,82,0.07259775941329982,-0.21565743121958947,0,1,0,0.7436719410235114,1
C00929,57,82064.35144107316,62,2,9,2152.894792576299,0.3801534768733138,18,15,4,1,0,0.1821991310957547,66,0.8779782815381842,0.325851399849841,0,0,0,0.9313113442340625,0
C00930,21,88838.84803905201,71,1,11,5847.0423706701995,-0.7144751357820374,65,15,3,2,3,0.05244254913236779,36,0.8572321575574491,0.246483008285634,1,1,0,0.34068387543114487,1
C00931,42,64379.278317119504,17,3,15,5216.396602377583,0.18228810368606202,3,14,25,1,0,0.9064352649002377,9,0.5788216468361294,0.27085794408917113,0,0,0,0.5284858009786838,0
C00932,20,43163.56736263695,103,4,9,4737.0319385019775,0.020600962907415445,105,10,11,2,2,0.5977510753037323,63,0.5638136798101223,0.3145103564479663,0,0,0,0.19543371326044823,1
C00933,49,15000.0,102,4,10,5114.3542575644515,-0.3601380549599741,74,16,23,0,1,0.15886930411188527,29,0.9258729626562707,0.12159429390300212,0,0,0,0.502282464551407,0
C00934,20,73683.26417217909,5,3,11,200.0,0.3910629672823662,29,20,26,2,1,0.1999397643481009,24,0.5047588397828455,-0.16252103676716964,0,1,0,0.7603239361855361,0
C00935,44,43704.879943529035,81,1,11,8181.846243024586,0.10072976919346531,5,15,17,0,0,0.16269065598714083,13,0.9916214829484883,0.33862901146077146,1,0,0,0.059261588417558575,0
C00936,46,63523.00903775384,104,4,9,4267.562773710152,0.03253366687501735,69,11,6,1,1,0.6961700207826136,64,0.3184831419981867,-0.11302362106143497,0,0,1,0.6740750721495498,1
C00937,49,35003.59320821272,1,5,13,5347.7901397500855,0.7237619730935976,15,17,4,0,3,0.6596331463995931,86,0.6211471374147802,-0.0912256485733743,0,0,0,0.0259050781117115,0
C00938,67,54695.249190595954,80,4,7,5212.879642646782,0.5033427577648876,90,14,24,1,0,0.09729123381134097,76,0.9303145592218198,0.37296006111607966,0,0,0,0.14048202293881218,1
C00939,68,60674.38109802106,81,1,14,3783.2681917719156,-0.46971306455144224,26,10,6,0,1,0.4690468656949388,37,0.4142386106758016,-0.011637494298402258,0,0,0,0.9023355972835441,0
C00940,36,65371.871620885955,94,2,11,5194.076471256527,-0.17925091568876114,36,15,29,1,1,0.2678909417171086,2,0.5989963144004751,0.14167068973189115,0,0,0,0.35589882680123,0
C00941,38,37703.55625295171,31,2,14,2991.4305632968053,0.2606243389873372,4,12,22,0,2,0.15537755887473348,78,0.2168612789609623,-0.21121490168727408,0,0,0,0.7498590385671947,0
C00942,22,83938.21897522705,35,2,9,4813.603155873796,0.08014457055825908,119,17,9,1,0,0.4215081958309135,49,0.32587307758259954,0.2914235513394424,0,0,0,0.4620266630574329,1
C00943,35,48062.104305360575,109,1,16,5140.204946959437,-0.11087814984041273,90,15,22,0,0,0.5448825168916276,4,0.758762911240449,-0.11586799947385698,0,0,0,0.4676057290901938,0
C00944,45,26510.610790935098,72,2,7,4412.827151887512,0.7701346645063151,114,12,11,1,1,0.015448838514292684,38,0.2901788662492667,0.3535412813363842,0,0,0,0.15752421743091638,0
C00945,59,57819.53160073073,112,2,13,5119.929498806632,-0.5345124566119076,29,19,20,2,1,0.4543549141769032,25,0.8315021546011021,0.30618292245251905,0,0,0,0.7610257539999119,0
C00946,39,60687.5061805292,30,1,10,6275.651000220014,-0.2583235960873957,39,11,9,1,1,0.5827364975709632,75,0.6835980030843741,0.0017382459908417858,0,0,1,0.40108108503752626,1
C00947,38,63211.788663435196,103,5,15,7307.739456176894,-0.16601280010666672,116,17,4,1,1,0.6190095820803,25,0.017597417794728898,0.09336605570978283,0,0,0,0.322555447338685,0
C00948,23,87242.64807370158,85,4,13,9038.91493080402,-0.6906271061348582,22,16,19,1,0,0.22007324678062512,27,0.5979599742242714,0.4332481909066805,0,0,0,0.27647761824708594,0
C00949,18,55271.02326528281,15,1,15,6295.783446592762,-0.05128510598579279,62,17,19,1,1,0.12839964021149752,41,0.19126000338404758,0.24712898871336866,0,1,0,0.7516711420318876,1
C00950,22,57607.60751262457,98,1,13,4407.831588780692,0.039344707940840884,65,16,28,0,0,0.9332937184811307,2,0.5540247102756821,0.10768354310909606,0,0,0,0.17508747757487486,0
C00951,58,37936.31237533813,56,3,12,2730.653294745933,-0.3766456070626196,92,15,11,0,0,0.9042674098871705,36,0.19366274815044382,-0.25323195377170205,0,0,1,0.4515293262888864,1
C00952,29,76411.07005775794,60,2,12,3980.480699505875,0.7389910459354179,46,11,1,1,0,0.217066308315221,42,0.8921622611090285,-0.22097763779025817,0,0,0,0.1495109049979605,0
C00953,43,63686.18128156207,27,5,15,2281.9853148539864,0.056527927963599824,103,14,24,0,1,0.7273310542372917,72,0.48424390583843824,-0.2439932397622984,0,0,0,0.2982610382619739,1
C00954,63,51599.44545411674,2,3,20,4424.886136256565,0.1308430228545909,83,13,20,2,1,0.5291538421340818,4,0.40427495514603096,-0.21897358333597283,0,0,1,0.09379337411550914,1
C00955,51,21906.506130690726,74,5,16,5593.067436604373,0.6301128670141646,105,14,5,1,2,0.744754618456653,84,0.7048150019898818,-0.06852329582805623,0,0,0,0.06919937023115164,1
C00956,66,88888.24390110176,64,2,13,5739.976404508331,-0.3612128595195202,117,19,2,0,1,0.7900247247529242,85,0.479200918660991,0.29984588223784975,0,0,0,0.502723132465252,1
C00957,31,35446.40071087886,5,2,11,5386.439143025444,0.21470734761943505,76,20,22,0,1,0.46186331635429834,82,0.35998281275824595,0.04501107499191782,0,0,0,0.7826676947294464,1
C00958,43,48174.43981260589,91,2,16,5410.745757106047,-0.08121424461197507,54,16,26,2,0,0.9197658362267387,34,0.3659564894984062,-0.0648004127946218,0,0,0,0.6539626748656638,0
C00959,62,67166.89022152007,68,4,8,5615.81717693203,-0.20567601226736587,106,11,12,1,1,0.5320890512190731,17,0.564583087591999,-0.20837291447440343,0,0,0,0.1980532620449328,0
C00960,44,36068.841427666266,111,5,12,7456.606751569222,-0.19639335082408085,6,12,16,2,0,0.1186290505831239,77,0.01124191166047217,0.38242594615344516,0,0,1,0.5354894296445182,1
C00961,26,30129.80443493713,13,5,16,3149.2402655342476,-0.7615488167352246,119,17,11,1,0,0.7591014692311079,74,0.6779687762413728,-0.0486549937483329,0,0,1,0.7305414935577308,1
C00962,43,17521.048345986703,81,3,7,3621.2762892504848,0.5137958603382442,99,16,17,1,4,0.8008349124486498,47,0.8334632420316229,0.42793553238960136,0,0,1,0.1799003440284046,1
C00963,64,74419.93905811271,85,1,9,8105.129581032168,0.1370365921589059,11,11,29,2,0,0.8976571758679539,51,0.9989085686542445,0.16381966873129267,0,0,0,0.9093278512239263,0
C00964,39,49096.27510547356,23,2,9,3650.4449698326857,0.692261196170454,1,9,9,1,3,0.914299683488587,54,0.9342918378037891,0.2514285810782112,0,0,0,0.45245382112297416,0
C00965,64,118545.4018494666,97,2,23,7693.804435509494,0.5527436986504377,65,16,27,1,1,0.6294032207478913,88,0.17979364025916433,0.492728089011683,0,0,0,0.7069504782262095,1
C00966,47,40112.898687382534,50,3,15,7583.941718534856,0.7758234672641566,7,11,16,2,2,0.12457247233233937,6,0.32052949869451086,0.35661103024831575,1,0,0,0.8444825873386101,0
C00967,60,41570.97953142157,79,5,7,3843.2148237202077,-0.7458400208198106,43,17,29,0,2,0.5175182639688659,30,0.7723241005992089,0.10621182133173578,0,0,0,0.6910104181546334,0
C00968,65,48692.140594291974,78,4,7,5503.294552382137,0.23743756338948963,42,13,7,0,2,0.4154689379479719,28,0.6529158735757056,0.479842206262373,0,0,0,0.14119346775310548,0
C00969,34,64862.69310276978,73,5,19,6180.932489370378,0.7273989395560632,93,13,10,0,0,0.7972492721799389,40,0.045371506993587496,0.34379789818038353,0,1,1,0.6196925528513029,1
C00970,43,50595.933224293774,108,4,15,8809.670506283383,0.42963050787955287,34,12,1,1,1,0.22195812454005204,11,0.7212609441470385,0.4484213970425012,0,0,0,0.7128410988436836,0
C00971,53,72246.64428005024,37,4,13,4902.085514865812,-0.29235577985710376,7,13,22,2,3,0.14064308423095861,53,0.941368213425991,-0.16519224745401323,0,0,0,0.34410129642105114,0
C00972,18,40428.232200226914,30,5,12,4824.39486643457,-0.6199320218786433,31,16,17,3,0,0.35967179744556277,61,0.6379253203767374,-0.05592443442578127,1,0,1,0.296041407494109,1
C00973,25,32368.165630728377,93,2,6,6521.728431853392,0.26922547820720943,56,15,26,2,2,0.09629241075980322,7,0.5282943180716114,0.07159926421126264,0,0,0,0.9760496291809937,0
C00974,66,24035.70521181785,23,4,11,3536.8753108061046,0.2534131094034146,1,12,24,0,1,0.3055331520300987,6,0.3688398259388389,0.33644776294925155,0,0,0,0.5719320156675897,0
C00975,52,15528.516641256065,34,3,6,5018.591047155938,-0.33233445554771923,101,14,8,0,1,0.6968140549765889,51,0.2386172466170503,0.2534025889800685,0,0,0,0.7992449884311043,1
C00976,69,49638.61961049886,119,3,12,668.739821768117,0.48906143226623267,26,15,16,2,0,0.5982691251496005,54,0.7161665537525048,0.1361991688497992,1,1,0,0.7256239574434622,0
C00977,32,53980.39375213556,64,4,14,9661.489138886911,0.2113672091398085,114,21,9,0,0,0.16407373681339343,87,0.7507475697830632,0.33124057611756325,0,1,0,0.43876575806963003,1
C00978,64,47371.259450336336,55,2,12,8221.42033273091,-0.13642948642290484,29,16,22,0,0,0.4517525143187344,2,0.24570942735663326,0.22594124917154024,0,0,0,0.040719223027026796,0
C00979,39,84868.11594374324,71,4,10,4974.061399982858,-0.05474208433514108,35,16,10,0,0,0.2519216255113389,8,0.6116658374746687,0.03238857494144301,1,0,0,0.3422362931950875,0
C00980,31,84560.6041921627,117,3,17,3155.1310741206134,-0.4036509665389252,37,10,23,2,0,0.41525909970378083,21,0.4764622085311928,0.10969038519453086,1,0,0,0.9083563369091471,0
C00981,43,53303.94025110996,9,3,13,3055.2396943699086,0.061787100860513894,10,16,12,1,2,0.28496756556133596,82,0.3280966723223294,0.4962680624115747,0,1,0,0.6522710487766658,0
C00982,45,24121.57773616074,114,5,13,6166.217365400598,0.0032936627965508337,69,19,24,1,2,0.05183150216685761,72,0.3965543160227353,0.21909105543223276,0,0,0,0.4169148674724491,1
C00983,40,48665.89783889894,4,2,9,3188.0188483184525,0.7092540443101254,94,9,26,0,0,0.7107869479756681,33,0.5542871665499085,0.18524550692557445,0,1,1,0.26910897226942765,1
C00984,31,48003.57212165877,66,5,10,2587.982672938454,0.014905217526689008,114,20,10,2,1,0.5977305987430077,87,0.7107499451372359,-0.22329601824791928,0,0,1,0.7741144844447088,1
C00985,41,46857.30075443884,91,1,14,2271.0300169069183,0.4439884701869383,110,13,12,1,1,0.6769497528936251,55,0.8269766846105694,0.055949425841641205,0,0,0,0.01960764649769431,1
C00986,19,46045.621922035105,33,4,16,5223.811519755229,0.18273356342414113,4,18,6,2,0,0.7178182481052885,58,0.13634462630139121,0.2590598001340766,0,0,0,0.8807780033033418,0
C00987,62,46930.74208550386,32,5,11,5494.534598041561,-0.4396414431770431,71,6,28,1,0,0.7047064439231386,18,0.28460003468141326,0.16029282587892973,0,0,1,0.03889442936287946,1
C00988,43,52269.167682044805,44,2,11,8902.772131877166,-0.7207202606720555,118,8,19,1,0,0.9385584292987229,70,0.9680483053672286,0.3924321993518135,0,0,0,0.46917397429035934,1
C00989,31,47289.178023688866,109,4,9,3686.722254113332,0.3230896679102022,115,12,6,1,0,0.8377149521576772,27,0.21934124614790207,-0.2620175107810459,0,0,0,0.5783519649426512,0
C00990,68,64166.450172511846,110,4,12,6123.802946190868,0.483758325466116,61,17,11,2,1,0.5642337740855585,27,0.06128157174850479,-0.03937073910253967,0,1,1,0.5422395529063064,1
C00991,24,67207.37431809722,37,4,12,3607.9901647361494,0.5998365586475884,84,13,5,3,2,0.12259827814173807,72,0.09513270547231234,0.08470026871818583,0,0,1,0.8755397238577255,1
C00992,20,41787.098256350204,91,4,7,3279.2248816736173,0.293960074431681,92,13,18,1,2,0.001930926157567292,38,0.9250121684537537,0.25853889148006287,0,0,1,0.024463880954646133,1
C00993,64,85421.30652014067,92,4,14,5906.764036013545,-0.10515605931918853,7,16,8,0,1,0.07954273064516526,2,0.09652411304765096,0.39536158206546274,1,0,1,0.6944235828970278,0
C00994,40,40398.75396318772,67,2,19,7047.983848489022,-0.011907578856970425,75,13,29,2,0,0.8641847954445302,36,0.7427185952771083,-0.04314740439075632,0,0,1,0.05055472450739806,1
C00995,63,27643.98772369326,60,1,10,4667.472611056707,0.41656130046761036,49,20,7,0,1,0.893475014498126,88,0.6391640160535552,0.018594171749395757,0,0,0,0.3981130221576593,0
C00996,60,67615.56142730103,59,3,8,2415.587882887088,-0.5150110301440324,61,15,12,1,2,0.6243974122674786,63,0.7061531567424543,-0.22030545857643566,0,0,0,0.043508667882677377,1
C00997,64,43651.83731171321,36,1,16,6566.400585746363,-0.07566841777406363,14,15,26,0,0,0.8450033446019704,5,0.7232109820850688,-0.2893466179656854,1,0,0,0.28364283094005727,0
C00998,62,66425.82941514776,49,3,14,6068.542428188235,-0.7136921087397436,72,6,16,2,2,0.9156501882404351,47,0.005157784741090632,0.375229883358231,0,1,0,0.38792742598371766,1
C00999,35,15000.0,51,5,11,6250.556417289648,-0.6315626897094555,24,18,23,0,0,0.10235207996757512,25,0.8062292589320088,0.39690005256491045,0,0,1,0.04972199014762324,1
C01000,55,87849.11882966135,107,4,23,8574.754754320402,-0.43072911869696906,51,11,15,3,0,0.17750795784335727,67,0.34911584017993524,0.4476057088679636,0,0,1,0.18088309773397027,1
C01001,52,73445.86816080804,8,5,10,3264.2004646693345,0.20807201971080433,118,14,10,3,2,0.5185297257111863,67,0.46063462435634805,0.11086173037207135,1,0,0,0.5718449675534321,1
C01002,68,29990.469016739968,108,5,11,6513.484484873749,0.6721559321934611,31,9,18,0,2,0.11232546644043617,82,0.8653059033457753,0.14372035368136438,0,0,1,0.8045624025557759,1
